Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
4.1203125000e+002,3.8551026875e+000,3.6615397361e+000,2.8507339297e+000,3.0918077846e+000,3.6783898853e+000,3.3057284536e+000,2.4135647445e+000,2.9317813163e+000,2.5957985321e+000,3.5225798025e+000,3.1382099496e+000,3.2321238371e+000,2.5832521889e+000,3.1749574946e+000,
4.1212500000e+002,3.8863358243e+000,3.4074212275e+000,2.8879049345e+000,3.0775774105e+000,3.6952325698e+000,3.3458135259e+000,2.5266408101e+000,2.9315616071e+000,2.5759396700e+000,3.5026845129e+000,3.3666676718e+000,3.2158470572e+000,2.4489217203e+000,3.3080805544e+000,
4.1221875000e+002,3.8987808347e+000,3.3740234698e+000,2.9114278329e+000,3.0688245427e+000,3.6993053168e+000,3.3626239624e+000,2.5117373809e+000,2.9362361004e+000,2.5593007200e+000,3.4566392535e+000,3.4287958164e+000,3.0593816986e+000,2.4841578461e+000,3.1853464931e+000,
4.1231250000e+002,3.8664503035e+000,3.2979435095e+000,2.9093892109e+000,2.9853915958e+000,3.6921370546e+000,3.2934937766e+000,2.5415560264e+000,2.8475648921e+000,2.6414237956e+000,3.3182547456e+000,3.4792495622e+000,2.8825567086e+000,2.4279792273e+000,3.1572609477e+000,
4.1240625000e+002,3.8199416214e+000,3.1707379809e+000,2.9495362249e+000,3.0179138440e+000,3.5796950674e+000,3.3408162960e+000,2.5543473562e+000,2.6383795628e+000,2.6574716630e+000,3.1436045462e+000,3.4267423745e+000,2.7275128973e+000,2.5705301067e+000,3.1282812231e+000,
4.1250000000e+002,3.8825093775e+000,3.1726723552e+000,3.0566949124e+000,3.1727377334e+000,3.5233885515e+000,3.4714895763e+000,2.5171763893e+000,2.7378667331e+000,2.7731552400e+000,3.3913519928e+000,3.3860374751e+000,2.8955890113e+000,2.7957106720e+000,3.4061136089e+000,
4.1259375000e+002,3.8765403116e+000,3.1717350774e+000,3.1535102686e+000,3.2196126827e+000,3.4079422025e+000,3.5553101785e+000,2.4399818369e+000,2.7895593445e+000,2.8429834261e+000,3.4078268133e+000,3.3976661839e+000,2.9809096429e+000,2.9117758758e+000,3.5149595667e+000,
4.1268750000e+002,3.8586149958e+000,3.1378774128e+000,3.1905770725e+000,3.1838488346e+000,3.3781430917e+000,3.5524017548e+000,2.3669047880e+000,2.7008745140e+000,2.7907863716e+000,3.3428186456e+000,3.3028811173e+000,2.9941560472e+000,2.9164671535e+000,3.4684566695e+000,
4.1278125000e+002,3.8842024386e+000,3.1937879160e+000,3.1968279805e+000,3.2066134432e+000,3.3461133067e+000,3.5431153576e+000,2.3873109050e+000,2.7453543857e+000,2.7690257947e+000,3.3518082185e+000,3.2868164843e+000,3.0694268929e+000,2.9900039241e+000,3.5132097415e+000,
4.1287500000e+002,3.6274161711e+000,3.0916651959e+000,3.1045477325e+000,3.1495570956e+000,3.2132456690e+000,3.4839931896e+000,2.3350101560e+000,2.6507944539e+000,2.7246057383e+000,3.3377980785e+000,3.2804923727e+000,3.1591130014e+000,2.9947652121e+000,3.5521486283e+000,
4.1296875000e+002,3.5936030350e+000,3.0295594939e+000,3.0982552510e+000,3.1839515035e+000,3.2857155123e+000,3.4762475855e+000,2.3688740860e+000,2.6637113815e+000,2.8134154155e+000,3.3854271498e+000,3.2501930418e+000,3.2017006002e+000,2.9467608353e+000,3.5504167715e+000,
4.1306250000e+002,3.5165277368e+000,3.0561046404e+000,3.0327581136e+000,3.1583968483e+000,3.2283453626e+000,3.3483483626e+000,2.2767640567e+000,2.5557763398e+000,2.8336972948e+000,3.3600238640e+000,3.0540628586e+000,3.1789685385e+000,3.0181787018e+000,3.4982563514e+000,
4.1315625000e+002,3.5299315986e+000,2.9757098837e+000,3.0595714515e+000,3.2303903637e+000,3.3080503038e+000,3.4932670080e+000,2.1004846750e+000,2.5693398291e+000,2.8707412366e+000,3.4048508114e+000,2.8303977881e+000,3.3187884843e+000,3.0779800486e+000,3.7558551097e+000,
4.1325000000e+002,3.6032994935e+000,3.1163551791e+000,3.0473195716e+000,3.3925772655e+000,3.4116905585e+000,3.6098826691e+000,2.1627024584e+000,2.7880996575e+000,2.9541520596e+000,3.4785325600e+000,2.6801946028e+000,3.4404971647e+000,3.1823083970e+000,3.8791560751e+000,
4.1334375000e+002,3.6470661757e+000,3.1910467132e+000,3.0482626852e+000,3.4570216533e+000,3.5054060049e+000,3.6955965035e+000,2.1542837275e+000,3.0173393766e+000,2.9453629720e+000,3.6404311644e+000,2.5365002483e+000,3.6643512051e+000,3.2109678661e+000,3.8709175939e+000,
4.1343750000e+002,3.5926759021e+000,3.1756986108e+000,3.0139430769e+000,3.4274776843e+000,3.5237828895e+000,3.7052903942e+000,2.1648296446e+000,3.0833640384e+000,2.8937891959e+000,3.6483702785e+000,2.5353301705e+000,3.6845775106e+000,3.4087553918e+000,3.9982040522e+000,
4.1353125000e+002,3.4657654098e+000,3.1497122613e+000,2.8948565222e+000,3.2860594439e+000,3.4657313289e+000,3.5378226387e+000,2.1439826192e+000,3.0099048123e+000,2.9253421908e+000,3.5234098655e+000,2.5334109872e+000,3.6416921366e+000,3.3990004476e+000,3.9232664079e+000,
4.1362500000e+002,3.4933384696e+000,3.2212890769e+000,2.9129938222e+000,3.3686335699e+000,3.5589778999e+000,3.6403680208e+000,2.2453442127e+000,3.0701500887e+000,2.8497770773e+000,3.6074410593e+000,2.6879236861e+000,3.7088239068e+000,3.5594334971e+000,4.0317105047e+000,
4.1371875000e+002,3.5391260880e+000,3.1951814574e+000,2.9911505044e+000,3.3402662630e+000,3.5239348511e+000,3.6636044540e+000,2.2385518500e+000,3.0822126093e+000,2.8148280949e+000,3.6651957943e+000,2.6560817206e+000,3.7131810129e+000,3.5536839774e+000,4.0349096529e+000,
4.1381250000e+002,3.4756335264e+000,3.1965451121e+000,3.0386865457e+000,3.3748915204e+000,3.5082984160e+000,3.7366244845e+000,2.2172839901e+000,3.0956954910e+000,2.8344572503e+000,3.6686269332e+000,2.6660315470e+000,3.6336550210e+000,3.5972033087e+000,4.0564673463e+000,
4.1390625000e+002,3.4188160352e+000,3.1022602100e+000,3.0244500578e+000,3.3621281334e+000,3.4646134603e+000,3.7350375605e+000,2.2024715884e+000,3.1316094257e+000,2.7991867226e+000,3.6871851173e+000,2.6443152800e+000,3.6159053370e+000,3.6107496591e+000,4.0861129791e+000,
4.1400000000e+002,3.4059854846e+000,3.1104800712e+000,3.0595587565e+000,3.4210122815e+000,3.4254001359e+000,3.7379393368e+000,2.2072811818e+000,3.1922558502e+000,2.7570989072e+000,3.7624258221e+000,2.6404600653e+000,3.6320874740e+000,3.6001869042e+000,4.0839754221e+000,
4.1409375000e+002,3.4279417592e+000,3.2014273916e+000,3.1424643443e+000,3.4756503474e+000,3.4308512119e+000,3.7997115175e+000,2.2255350139e+000,3.2828197602e+000,2.7770689066e+000,3.7953048118e+000,2.9333158559e+000,3.6641636142e+000,3.5520954617e+000,4.0893700935e+000,
4.1418750000e+002,3.3386617364e+000,3.1617199143e+000,3.1244730297e+000,3.3686179920e+000,3.3709558533e+000,3.6379776439e+000,2.1992882989e+000,3.1928319136e+000,2.7603418113e+000,3.7283013571e+000,3.0223990122e+000,3.4813405081e+000,3.5697002433e+000,3.8042689481e+000,
4.1428125000e+002,3.2637633176e+000,3.0656811141e+000,3.1538895064e+000,3.2602483928e+000,3.1981819052e+000,3.5550574955e+000,2.2520510947e+000,3.0082537515e+000,2.6892123200e+000,3.6295998219e+000,2.9934983380e+000,3.3903403422e+000,3.5124981344e+000,3.7696232637e+000,
4.1437500000e+002,3.3044254430e+000,3.0525664675e+000,3.1783565746e+000,3.2784780691e+000,3.1654013626e+000,3.5461614540e+000,2.2127441394e+000,3.0411988962e+000,2.6610327721e+000,3.6186275796e+000,2.9552710183e+000,3.3986167412e+000,3.5618502504e+000,3.8569458845e+000,
4.1446875000e+002,3.4374557750e+000,3.1226608089e+000,3.1005310103e+000,3.2584129417e+000,3.1843039134e+000,3.5538274660e+000,2.1833900978e+000,2.9984463129e+000,2.6145823525e+000,3.5624738514e+000,2.9019143631e+000,3.3338162539e+000,3.3439838789e+000,3.6214714884e+000,
4.1456250000e+002,3.4062012834e+000,3.1508247004e+000,3.0359713215e+000,3.2773067615e+000,3.2046241516e+000,3.5934421437e+000,2.1585766093e+000,3.0322016640e+000,2.4434223263e+000,3.5135075452e+000,2.9165444052e+000,3.3070347650e+000,3.2838387069e+000,3.5592496671e+000,
